0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
b,c,l,g,m,o,e,m,h,q,o,e,m,o,e,a,d,f,k
c,l,g,m,h,q,a,h,d,f,k,,,,,,,,
c,l,g,h,q,m,o,e,m,a,d,l,f,k,,,,,
c,q,l,g,h,q,m,a,d,f,k,,,,,,,,
c,l,m,g,h,q,m,o,e,m,a,d,k,f,,,,,
i,p,n,b,a,d,m,k,f,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,e,m,a,i,d,f,k,,
c,l,i,g,h,q,m,a,d,k,f,,,,,,,,
c,l,g,h,m,q,j,o,e,m,a,d,k,f,,,,,
i,b,j,b,n,a,d,k,f,,,,,,,,,,
o,i,j,b,n,a,d,k,f,,,,,,,,,,
c,l,g,h,g,m,o,e,q,m,o,e,m,a,d,f,k,,
c,l,g,m,o,h,q,e,m,a,g,d,k,f,,,,,
i,j,b,n,a,d,k,k,f,,,,,,,,,,
m,c,l,g,h,q,m,a,d,f,k,,,,,,,,
i,p,n,b,a,d,f,i,k,,,,,,,,,,
c,l,g,m,h,q,q,a,d,k,f,,,,,,,,
i,p,b,n,a,d,f,m,k,,,,,,,,,,
p,i,p,n,b,a,d,k,f,,,,,,,,,,
o,i,p,b,n,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,e,g,m,a,d,f,k,,
c,l,g,m,o,h,h,e,q,m,a,d,k,f,,,,,
i,j,b,n,a,d,k,f,f,,,,,,,,,,
c,l,g,h,q,m,a,d,l,k,f,,,,,,,,
i,p,l,n,b,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,h,q,m,a,d,f,o,k,,,,,
i,j,m,n,b,a,d,f,k,,,,,,,,,,
i,j,p,n,b,a,d,k,f,,,,,,,,,,
c,l,g,m,o,h,e,q,m,a,d,g,k,f,,,,,
c,l,g,h,q,m,o,b,e,m,o,e,m,a,d,f,k,,
c,l,g,m,o,h,q,e,m,o,p,e,m,a,d,k,f,,
h,i,j,n,b,a,d,k,f,,,,,,,,,,
i,p,n,b,a,d,h,f,k,,,,,,,,,,
c,l,g,h,q,m,a,d,f,a,k,,,,,,,,
c,g,l,g,m,h,q,o,e,m,o,e,m,a,d,k,f,,
n,i,j,b,n,a,d,f,k,,,,,,,,,,
l,i,j,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,m,o,j,e,m,o,e,q,m,a,d,k,f,,
c,l,g,m,o,h,q,o,e,m,a,d,k,f,,,,,
c,g,l,g,h,q,m,a,d,f,k,,,,,,,,
c,l,g,m,h,o,q,e,m,o,e,m,o,e,a,d,f,k,
i,p,e,b,n,a,d,k,f,,,,,,,,,,
b,c,l,g,m,h,o,e,m,o,e,q,m,a,d,f,k,,
c,o,l,g,m,o,e,m,h,q,a,d,f,k,,,,,
f,i,p,n,b,a,d,k,f,,,,,,,,,,
c,l,g,m,k,h,o,e,m,o,e,q,m,a,d,k,f,,
c,l,g,h,m,o,q,e,m,a,d,j,k,f,,,,,
c,l,g,m,a,o,e,h,q,m,a,d,f,k,,,,,
c,l,g,j,h,m,o,q,e,m,a,d,k,f,,,,,
c,l,g,h,q,m,o,e,m,q,a,d,k,f,,,,,
i,p,n,b,g,a,d,k,f,,,,,,,,,,
c,l,g,n,h,q,m,a,d,k,f,,,,,,,,
i,j,b,n,a,d,i,k,f,,,,,,,,,,
i,j,b,n,a,o,d,k,f,,,,,,,,,,
i,p,n,b,b,a,d,f,k,,,,,,,,,,
i,p,b,n,a,d,k,a,f,,,,,,,,,,
i,p,n,m,b,a,d,k,f,,,,,,,,,,
i,j,n,b,a,d,k,b,f,,,,,,,,,,
i,j,n,e,b,a,d,k,f,,,,,,,,,,
i,j,b,i,n,a,d,k,f,,,,,,,,,,
i,p,n,b,a,d,d,k,f,,,,,,,,,,
c,l,g,m,q,o,h,e,q,m,o,e,m,a,d,f,k,,
i,j,n,b,a,c,d,k,f,,,,,,,,,,
c,l,g,m,o,h,q,e,m,a,d,b,k,f,,,,,
i,j,l,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,h,q,a,d,f,f,k,,,,,,,,
c,l,g,i,h,m,q,o,e,m,a,d,f,k,,,,,
c,l,g,m,o,e,h,m,m,q,o,e,a,d,f,k,,,
c,l,g,h,m,o,q,e,m,a,d,f,k,k,,,,,
c,l,g,m,h,q,q,o,e,m,a,d,k,f,,,,,
i,f,j,b,n,a,d,f,k,,,,,,,,,,
c,l,g,h,m,q,a,d,h,k,f,,,,,,,,
i,j,b,n,n,a,d,k,f,,,,,,,,,,
i,p,n,b,a,d,l,f,k,,,,,,,,,,
c,l,g,m,h,q,a,d,k,n,f,,,,,,,,
c,l,g,m,h,o,q,e,m,o,e,m,o,e,a,d,f,k,
b,i,j,n,b,a,d,k,f,,,,,,,,,,
i,j,n,b,a,h,d,k,f,,,,,,,,,,
i,p,n,b,a,d,b,k,f,,,,,,,,,,
c,l,g,h,m,o,e,m,o,p,e,m,o,e,q,a,d,f,k
i,p,a,b,n,a,d,f,k,,,,,,,,,,
i,p,n,b,a,m,d,k,f,,,,,,,,,,
c,l,i,g,h,q,m,o,e,m,a,d,k,f,,,,,
c,l,g,h,q,m,a,q,d,k,f,,,,,,,,
i,p,n,b,a,d,c,k,f,,,,,,,,,,
i,p,n,b,f,a,d,k,f,,,,,,,,,,
i,p,f,n,b,a,d,k,f,,,,,,,,,,
c,l,g,a,h,m,q,a,d,k,f,,,,,,,,
c,l,g,h,q,m,o,j,e,m,a,d,k,f,,,,,
i,j,b,n,a,d,q,k,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,a,h,d,k,f,,
c,l,g,h,q,m,m,a,d,f,k,,,,,,,,
a,i,p,b,n,a,d,f,k,,,,,,,,,,
i,j,g,n,b,a,d,f,k,,,,,,,,,,
c,l,g,m,o,k,e,h,q,m,o,e,m,a,d,k,f,,
c,l,g,h,m,o,e,q,m,p,a,d,f,k,,,,,
c,k,l,g,h,q,m,a,d,k,f,,,,,,,,
i,j,p,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,f,a,d,f,k,,,,,,,,
e,c,l,g,m,h,o,q,e,m,a,d,k,f,,,,,
g,c,l,g,h,m,o,q,e,m,a,d,k,f,,,,,
c,l,g,m,o,l,h,e,q,m,o,e,m,o,e,a,d,k,f
i,p,b,n,a,m,d,f,k,,,,,,,,,,
c,g,l,g,h,q,m,a,d,f,k,,,,,,,,
i,j,n,b,a,o,d,k,f,,,,,,,,,,
i,q,j,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,o,h,q,q,e,m,a,d,f,k,,,,,
i,p,n,b,a,d,m,f,k,,,,,,,,,,
i,p,b,k,n,a,d,k,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,g,d,f,k,,,,,
c,l,g,m,a,h,o,q,e,m,o,e,m,o,e,a,d,f,k
i,q,p,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,h,o,e,q,m,a,l,d,f,k,,,,,
c,l,m,g,h,q,m,a,d,k,f,,,,,,,,
c,l,g,m,h,o,e,q,b,m,a,d,k,f,,,,,
c,l,g,m,h,q,o,e,m,o,p,e,m,a,d,k,f,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,p,a,d,k,f
c,l,g,h,m,o,e,m,o,i,e,q,m,a,d,k,f,,
i,p,b,f,n,a,d,f,k,,,,,,,,,,
c,l,g,m,h,q,a,d,j,f,k,,,,,,,,
i,j,n,b,d,a,d,f,k,,,,,,,,,,
i,j,n,b,a,j,d,f,k,,,,,,,,,,
i,p,b,n,e,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,h,m,q,o,e,m,o,e,b,a,d,f,k
i,p,b,n,a,f,d,f,k,,,,,,,,,,
i,p,b,f,n,a,d,k,f,,,,,,,,,,
i,p,n,b,a,d,f,q,k,,,,,,,,,,
c,l,g,m,o,e,m,o,h,e,m,o,h,e,q,a,d,k,f
c,l,g,m,m,h,q,a,d,f,k,,,,,,,,
c,l,g,h,m,q,a,d,j,f,k,,,,,,,,
i,p,b,n,a,q,d,k,f,,,,,,,,,,
c,l,d,g,h,q,m,a,d,k,f,,,,,,,,
a,c,l,g,m,o,h,e,m,o,e,m,q,a,d,f,k,,
i,j,n,c,b,a,d,k,f,,,,,,,,,,
i,j,m,n,b,a,d,f,k,,,,,,,,,,
n,c,l,g,m,h,o,e,m,q,o,e,m,a,d,f,k,,
c,l,g,a,m,h,o,e,m,q,o,e,m,o,e,a,d,k,f
i,p,c,b,n,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,o,g,e,m,o,e,m,o,e,a,d,k,f
c,l,g,h,q,m,o,f,e,m,a,d,k,f,,,,,
c,l,g,m,o,h,e,m,l,o,e,q,m,o,e,a,d,k,f
c,l,g,m,o,h,q,e,l,m,a,d,f,k,,,,,
c,l,g,m,o,e,h,q,m,o,e,m,a,d,f,k,f,,
c,l,g,m,a,h,o,q,e,m,o,e,m,a,d,k,f,,
i,h,j,n,b,a,d,f,k,,,,,,,,,,
c,f,l,g,m,o,h,e,q,m,o,e,m,a,d,f,k,,
m,i,p,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,m,q,a,d,j,k,f,,,,,,,,
c,l,g,h,g,m,o,q,e,m,a,d,f,k,,,,,
c,l,g,h,q,q,m,a,d,f,k,,,,,,,,
c,l,g,m,o,h,e,q,m,o,e,m,a,d,k,k,f,,
i,j,n,b,l,a,d,f,k,,,,,,,,,,
c,l,g,m,o,e,m,h,o,q,a,d,k,f,,,,,
i,p,p,n,b,a,d,f,k,,,,,,,,,,
i,p,b,d,n,a,d,f,k,,,,,,,,,,
i,p,n,b,a,d,f,c,k,,,,,,,,,,
c,l,g,h,m,o,q,e,m,o,e,m,a,d,f,e,k,,
c,l,g,m,o,e,e,h,q,m,a,d,f,k,,,,,
c,l,g,m,h,q,o,e,m,o,e,m,a,p,d,k,f,,
h,i,p,n,b,a,d,f,k,,,,,,,,,,
c,c,l,g,h,q,m,o,e,m,a,d,f,k,,,,,
c,l,a,g,m,o,e,h,m,q,o,e,m,o,e,a,d,f,k
c,l,g,h,q,m,f,o,e,m,a,d,k,f,,,,,
c,l,g,n,m,o,e,h,q,m,o,e,m,o,e,a,d,f,k
c,l,g,m,h,o,e,q,m,o,e,m,o,e,a,d,f,k,
c,l,g,h,m,q,a,d,c,k,f,,,,,,,,
i,j,n,b,a,k,d,k,f,,,,,,,,,,
c,l,g,m,o,e,h,m,m,q,o,e,o,e,a,d,k,f,
c,l,g,h,k,m,o,e,q,m,a,d,f,k,,,,,
c,l,g,m,h,o,e,m,o,e,q,m,o,e,a,d,l,f,k
o,i,j,n,b,a,d,k,f,,,,,,,,,,
o,c,l,g,h,m,q,a,d,f,k,,,,,,,,
c,c,l,g,h,m,o,e,q,m,a,d,k,f,,,,,
i,p,b,n,a,d,k,e,f,,,,,,,,,,
i,p,b,m,n,a,d,f,k,,,,,,,,,,
c,l,g,h,m,c,q,o,e,m,a,d,k,f,,,,,
i,p,b,h,n,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,d,a,d,f,k,,
i,p,b,n,a,d,k,f,k,,,,,,,,,,
c,l,g,m,g,o,e,h,m,q,o,e,m,a,d,k,f,,
c,g,l,g,m,h,q,a,d,f,k,,,,,,,,
i,q,p,n,b,a,d,k,f,,,,,,,,,,
c,l,c,g,h,q,m,a,d,f,k,,,,,,,,
c,h,l,g,h,q,m,a,d,k,f,,,,,,,,
c,l,f,g,m,o,e,h,m,o,e,q,m,o,e,a,d,k,f
c,l,l,g,m,h,q,a,d,f,k,,,,,,,,
i,p,n,b,a,d,m,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,p,d,f,k,,,,,
b,i,j,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,q,a,d,k,f,,,,,,,,
c,f,l,g,h,q,m,a,d,f,k,,,,,,,,
i,p,b,n,a,g,d,k,f,,,,,,,,,,
i,j,n,b,a,d,q,f,k,,,,,,,,,,
c,l,g,h,j,m,q,a,d,f,k,,,,,,,,
c,l,g,h,q,m,e,o,e,m,a,d,k,f,,,,,
c,l,g,m,g,o,h,e,q,m,a,d,k,f,,,,,
c,l,g,m,o,h,q,e,m,a,l,d,f,k,,,,,
i,p,n,b,k,a,d,k,f,,,,,,,,,,
a,i,p,n,b,a,d,f,k,,,,,,,,,,
i,j,n,b,o,a,d,f,k,,,,,,,,,,
i,l,j,b,n,a,d,k,f,,,,,,,,,,
i,h,j,b,n,a,d,f,k,,,,,,,,,,
c,l,g,h,m,g,q,a,d,k,f,,,,,,,,
c,l,g,h,m,g,q,a,d,f,k,,,,,,,,
i,k,p,n,b,a,d,f,k,,,,,,,,,,
d,c,l,g,m,o,e,h,m,q,o,e,m,a,d,k,f,,
c,l,g,c,m,h,q,a,d,k,f,,,,,,,,
i,p,b,n,k,a,d,k,f,,,,,,,,,,
i,j,b,l,n,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,h,a,d,f,k
i,j,b,n,a,d,d,f,k,,,,,,,,,,
i,j,b,n,j,a,d,f,k,,,,,,,,,,
i,j,b,n,a,d,g,f,k,,,,,,,,,,
i,p,b,n,a,p,d,k,f,,,,,,,,,,
i,p,n,b,a,d,k,i,f,,,,,,,,,,
i,j,b,n,b,a,d,f,k,,,,,,,,,,
c,l,g,m,h,o,e,m,o,e,m,o,e,q,a,d,n,k,f
i,j,h,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,o,h,q,e,m,a,d,f,p,k,,,,,
c,l,m,g,m,o,h,e,q,m,a,d,k,f,,,,,
c,l,g,h,q,m,a,a,d,k,f,,,,,,,,
i,j,n,b,a,d,k,c,f,,,,,,,,,,
c,l,g,h,m,q,o,e,m,f,a,d,k,f,,,,,
c,l,g,h,e,m,o,q,e,m,o,e,m,o,a,d,k,f,
c,l,g,m,o,h,e,m,k,q,o,e,m,o,e,a,d,k,f
i,p,b,n,a,d,f,k,f,,,,,,,,,,
c,l,g,h,q,m,q,o,e,m,a,d,f,k,,,,,
c,l,g,h,q,m,i,a,d,f,k,,,,,,,,
c,l,g,h,m,o,q,e,m,a,b,d,f,k,,,,,
c,l,g,m,h,o,q,e,m,o,e,m,e,a,d,k,f,,
i,j,b,n,a,d,f,p,k,,,,,,,,,,
c,l,g,h,a,q,m,a,d,f,k,,,,,,,,
i,c,j,b,n,a,d,k,f,,,,,,,,,,
i,p,q,b,n,a,d,k,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,f,l,k
j,i,p,n,b,a,d,k,f,,,,,,,,,,
c,l,g,m,h,o,q,e,c,m,a,d,f,k,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,o,e,d,a,d,k,f
i,j,n,b,h,a,d,f,k,,,,,,,,,,
i,p,b,n,a,d,d,f,k,,,,,,,,,,
i,p,b,n,a,p,d,k,f,,,,,,,,,,
c,l,g,h,q,m,a,d,e,f,k,,,,,,,,
c,l,g,h,q,m,a,d,f,h,k,,,,,,,,
i,j,b,n,a,d,l,k,f,,,,,,,,,,
i,j,b,p,n,a,d,f,k,,,,,,,,,,
c,l,g,h,m,o,q,e,l,m,a,d,k,f,,,,,
i,p,n,a,b,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,c,a,d,k,f,,,,,,,,
c,l,g,m,o,h,e,q,m,a,q,d,k,f,,,,,
i,c,l,g,m,h,q,a,d,f,k,,,,,,,,
c,l,i,g,m,o,h,e,q,m,a,d,k,f,,,,,
c,l,g,h,m,q,o,e,m,a,d,b,f,k,,,,,
i,j,b,n,a,i,d,f,k,,,,,,,,,,
i,j,n,b,a,d,j,k,f,,,,,,,,,,
k,i,j,n,b,a,d,f,k,,,,,,,,,,
i,p,j,b,n,a,d,k,f,,,,,,,,,,
c,l,g,m,h,o,e,m,h,o,q,e,m,a,d,k,f,,
i,j,b,n,a,d,i,f,k,,,,,,,,,,
c,l,g,m,h,q,o,p,e,m,o,e,m,a,d,k,f,,
c,l,g,h,q,m,o,e,m,c,o,e,m,a,d,f,k,,
c,l,g,l,h,q,m,o,e,m,a,d,f,k,,,,,
i,j,n,b,a,q,d,f,k,,,,,,,,,,
i,p,b,n,a,a,d,k,f,,,,,,,,,,
a,i,j,n,b,a,d,k,f,,,,,,,,,,
c,f,l,g,h,q,m,a,d,k,f,,,,,,,,
c,l,g,p,m,o,e,m,h,o,q,e,m,a,d,f,k,,
i,j,n,b,a,d,f,f,k,,,,,,,,,,
c,l,g,m,c,o,h,q,e,m,o,e,m,o,e,a,d,f,k
c,l,g,h,q,m,a,d,f,d,k,,,,,,,,
c,l,g,m,h,h,q,a,d,f,k,,,,,,,,
k,i,p,n,b,a,d,k,f,,,,,,,,,,
c,l,g,m,h,q,o,e,p,m,a,d,k,f,,,,,
i,p,n,b,a,l,d,k,f,,,,,,,,,,
d,c,l,g,m,h,q,a,d,k,f,,,,,,,,
i,j,b,n,a,d,f,b,k,,,,,,,,,,
c,l,g,h,m,o,q,e,m,a,e,d,k,f,,,,,
i,p,b,n,p,a,d,k,f,,,,,,,,,,
i,d,j,b,n,a,d,k,f,,,,,,,,,,
c,l,g,m,h,o,h,e,q,m,a,d,k,f,,,,,
c,l,i,g,m,o,h,e,m,q,a,d,f,k,,,,,
c,l,g,m,h,q,q,a,d,f,k,,,,,,,,
c,j,l,g,h,m,o,e,m,o,e,m,o,q,e,a,d,f,k
c,l,g,m,h,q,o,e,m,o,e,m,o,e,q,a,d,k,f
i,p,b,n,a,d,k,k,f,,,,,,,,,,
c,l,g,h,p,m,o,e,m,q,o,e,m,o,e,a,d,k,f
c,l,n,g,m,h,o,e,m,q,a,d,k,f,,,,,
g,c,l,g,m,o,e,h,q,m,a,d,f,k,,,,,
i,f,j,b,n,a,d,k,f,,,,,,,,,,
c,l,g,h,m,q,l,a,d,k,f,,,,,,,,
i,j,j,n,b,a,d,f,k,,,,,,,,,,
c,l,g,m,o,e,h,m,q,o,e,m,a,d,f,k,,,
i,j,b,n,i,a,d,k,f,,,,,,,,,,
h,i,p,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,o,e,m,o,e,b,h,m,q,o,e,a,d,f,k
c,l,g,h,h,q,m,o,e,m,a,d,k,f,,,,,
i,h,j,b,n,a,d,k,f,,,,,,,,,,
o,i,p,n,b,a,d,k,f,,,,,,,,,,
i,j,n,b,f,a,d,f,k,,,,,,,,,,
i,n,p,n,b,a,d,k,f,,,,,,,,,,
i,j,n,i,b,a,d,f,k,,,,,,,,,,
i,l,p,b,n,a,d,f,k,,,,,,,,,,
i,j,g,n,b,a,d,f,k,,,,,,,,,,
c,l,g,m,h,o,e,q,m,o,k,e,m,a,d,f,k,,
i,j,b,p,n,a,d,f,k,,,,,,,,,,
i,p,b,g,n,a,d,f,k,,,,,,,,,,
i,j,n,g,b,a,d,f,k,,,,,,,,,,
l,c,l,g,m,o,e,m,o,e,h,q,m,a,d,f,k,,
c,l,g,h,q,m,o,e,m,a,p,d,f,k,,,,,
b,i,p,n,b,a,d,f,k,,,,,,,,,,
i,j,p,n,b,a,d,k,f,,,,,,,,,,
i,j,n,b,a,k,d,f,k,,,,,,,,,,
i,j,b,n,b,a,d,k,f,,,,,,,,,,
c,l,g,m,o,h,q,e,m,o,e,m,a,e,d,k,f,,
c,l,g,m,o,e,m,h,q,a,o,d,k,f,,,,,
f,i,j,b,n,a,d,f,k,,,,,,,,,,
c,l,g,h,e,q,m,a,d,f,k,,,,,,,,
c,l,g,h,m,q,o,e,m,a,d,c,f,k,,,,,
i,j,a,n,b,a,d,f,k,,,,,,,,,,
c,l,g,m,o,e,h,m,h,q,a,d,f,k,,,,,
c,l,g,m,h,q,o,e,m,a,e,d,f,k,,,,,
c,l,g,m,o,e,m,o,h,e,q,m,o,e,k,a,d,k,f
c,l,g,m,h,q,o,m,e,m,a,d,f,k,,,,,
g,i,j,b,n,a,d,f,k,,,,,,,,,,
i,p,b,g,n,a,d,f,k,,,,,,,,,,
i,p,p,b,n,a,d,f,k,,,,,,,,,,
i,p,b,n,a,d,k,j,f,,,,,,,,,,
i,j,b,n,a,p,d,k,f,,,,,,,,,,
c,l,g,h,q,m,f,a,d,f,k,,,,,,,,
c,l,g,m,h,q,o,e,j,m,a,d,k,f,,,,,
i,p,b,n,a,d,n,f,k,,,,,,,,,,
q,i,j,n,b,a,d,f,k,,,,,,,,,,
c,l,g,m,h,o,e,m,q,o,e,m,o,e,a,d,k,f,
i,j,n,n,b,a,d,f,k,,,,,,,,,,
i,p,b,n,a,d,f,h,k,,,,,,,,,,
c,l,g,a,m,h,q,a,d,f,k,,,,,,,,
i,m,p,b,n,a,d,f,k,,,,,,,,,,
c,l,d,g,h,q,m,a,d,k,f,,,,,,,,
c,l,g,m,o,e,n,h,q,m,a,d,f,k,,,,,
i,p,c,b,n,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,e,m,a,d,f,k,,
c,l,g,m,o,e,m,o,h,q,m,e,a,d,f,k,,,
c,l,g,m,h,q,a,a,d,f,k,,,,,,,,
i,p,b,n,d,a,d,k,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,e,d,k,f,,,,,
c,l,g,m,h,o,q,d,e,m,a,d,f,k,,,,,
c,c,l,g,h,q,m,a,d,f,k,,,,,,,,
i,p,n,j,b,a,d,f,k,,,,,,,,,,
c,l,g,m,h,o,j,e,q,m,o,e,m,a,d,f,k,,
i,j,n,b,f,a,d,f,k,,,,,,,,,,
c,g,l,g,m,h,q,a,d,k,f,,,,,,,,
o,i,j,n,b,a,d,k,f,,,,,,,,,,
b,c,l,g,h,q,m,a,d,k,f,,,,,,,,
h,i,j,n,b,a,d,k,f,,,,,,,,,,
i,p,n,m,b,a,d,f,k,,,,,,,,,,
g,c,l,g,m,o,e,h,m,q,a,d,k,f,,,,,
i,p,n,j,b,a,d,f,k,,,,,,,,,,
c,l,g,h,m,o,e,m,o,e,d,q,m,o,e,a,d,k,f
i,j,b,f,n,a,d,k,f,,,,,,,,,,
c,l,g,g,m,o,e,m,h,o,e,m,o,q,e,a,d,k,f
o,i,j,b,n,a,d,f,k,,,,,,,,,,
i,j,b,n,a,d,k,m,f,,,,,,,,,,
c,l,b,g,m,o,e,m,h,q,a,d,f,k,,,,,
c,l,g,m,h,k,q,a,d,k,f,,,,,,,,
p,i,j,n,b,a,d,k,f,,,,,,,,,,
i,p,k,b,n,a,d,f,k,,,,,,,,,,
i,j,b,n,j,a,d,f,k,,,,,,,,,,
i,j,b,n,a,d,c,f,k,,,,,,,,,,
i,j,n,o,b,a,d,f,k,,,,,,,,,,
c,l,g,m,o,e,h,m,q,o,e,m,q,a,d,k,f,,
c,l,g,m,o,e,h,m,h,o,q,e,m,o,e,a,d,k,f
i,n,p,b,n,a,d,k,f,,,,,,,,,,
c,l,g,m,k,h,q,a,d,f,k,,,,,,,,
c,l,l,g,h,q,m,a,d,k,f,,,,,,,,
i,p,b,n,a,d,j,f,k,,,,,,,,,,
i,m,j,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,m,b,o,e,m,o,e,a,d,f,k
j,c,l,g,m,h,o,q,e,m,o,e,m,a,d,f,k,,
c,l,g,h,m,q,e,o,e,m,a,d,k,f,,,,,
i,f,j,n,b,a,d,f,k,,,,,,,,,,
i,j,b,n,a,d,d,f,k,,,,,,,,,,
i,p,b,n,a,d,b,f,k,,,,,,,,,,
c,l,g,h,q,m,o,a,e,m,a,d,f,k,,,,,
c,l,g,h,m,q,a,d,f,a,k,,,,,,,,
i,j,b,n,n,a,d,k,f,,,,,,,,,,
c,l,g,h,m,o,e,q,m,o,e,m,p,a,d,f,k,,
c,l,g,m,h,o,e,m,q,o,q,e,m,a,d,k,f,,
c,l,g,m,o,e,h,q,m,o,e,m,a,d,f,k,,,
i,p,n,b,a,d,f,a,k,,,,,,,,,,
c,f,l,g,m,o,h,q,e,m,a,d,f,k,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,o,e,a,d,f,b,k
c,l,g,m,o,h,q,o,e,m,o,e,m,a,d,k,f,,
i,p,n,g,b,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,o,h,g,q,e,m,o,e,a,d,k,f
c,l,g,h,q,f,m,o,e,m,a,d,k,f,,,,,
c,g,l,g,h,m,q,a,d,f,k,,,,,,,,
c,l,g,m,h,o,q,e,m,o,e,m,a,b,d,f,k,,
c,n,l,g,h,m,q,o,e,m,o,e,m,a,d,k,f,,
c,l,g,h,m,q,a,g,d,k,f,,,,,,,,
i,p,n,b,a,q,d,f,k,,,,,,,,,,
c,l,g,m,h,q,a,m,d,k,f,,,,,,,,
i,p,n,b,a,k,d,f,k,,,,,,,,,,
i,j,b,n,a,d,k,k,f,,,,,,,,,,
c,l,g,m,o,e,h,o,q,m,a,d,k,f,,,,,
i,p,n,b,a,d,f,b,k,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,a,p,d,f,k,,
c,l,g,h,q,m,a,n,d,f,k,,,,,,,,
c,l,g,h,m,o,q,e,e,m,o,e,m,o,a,d,k,f,
i,p,n,b,a,d,f,f,k,,,,,,,,,,
c,m,l,g,h,q,m,o,e,m,a,d,k,f,,,,,
c,l,g,m,h,o,e,m,o,e,c,m,q,o,e,a,d,f,k
c,l,g,h,q,m,d,a,d,f,k,,,,,,,,
c,l,g,h,m,o,q,e,m,o,e,m,o,e,q,a,d,k,f
c,l,g,h,m,o,e,q,a,m,a,d,k,f,,,,,
i,p,h,b,n,a,d,k,f,,,,,,,,,,
c,l,g,m,h,o,q,e,m,o,e,m,o,e,g,a,d,k,f
i,p,n,b,a,d,f,k,k,,,,,,,,,,
i,j,b,f,n,a,d,f,k,,,,,,,,,,
i,p,n,b,a,d,k,a,f,,,,,,,,,,
c,l,g,m,o,e,m,h,o,q,e,q,m,a,d,f,k,,
i,j,n,b,a,d,f,a,k,,,,,,,,,,
i,p,n,b,a,o,d,f,k,,,,,,,,,,
i,p,n,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,o,h,e,q,m,o,e,m,o,e,h,a,d,k,f
i,j,n,b,a,d,c,k,f,,,,,,,,,,
i,j,n,b,q,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,o,h,d,q,e,m,o,e,a,d,k,f
l,i,j,b,n,a,d,f,k,,,,,,,,,,
i,b,p,n,b,a,d,f,k,,,,,,,,,,
i,q,p,b,n,a,d,k,f,,,,,,,,,,
i,j,n,b,a,k,d,k,f,,,,,,,,,,
c,l,g,m,h,o,e,m,o,q,e,m,o,e,a,d,f,d,k
i,g,j,n,b,a,d,f,k,,,,,,,,,,
i,j,n,b,a,d,d,k,f,,,,,,,,,,
i,j,b,n,a,d,k,k,f,,,,,,,,,,
i,m,p,n,b,a,d,f,k,,,,,,,,,,
i,h,j,b,n,a,d,k,f,,,,,,,,,,
i,j,b,j,n,a,d,f,k,,,,,,,,,,
c,l,g,m,h,q,o,e,m,a,a,d,f,k,,,,,
c,l,g,h,q,m,a,c,d,f,k,,,,,,,,
c,l,g,h,q,m,o,e,m,o,h,e,m,o,e,a,d,k,f
c,l,g,h,m,o,a,q,e,m,o,e,m,o,e,a,d,k,f
i,g,p,n,b,a,d,f,k,,,,,,,,,,
q,i,j,b,n,a,d,f,k,,,,,,,,,,
i,j,n,b,a,d,p,k,f,,,,,,,,,,
i,p,b,e,n,a,d,f,k,,,,,,,,,,
c,g,l,g,h,q,m,a,d,k,f,,,,,,,,
i,j,n,b,l,a,d,k,f,,,,,,,,,,
i,p,b,n,a,d,f,m,k,,,,,,,,,,
c,l,g,h,h,q,m,a,d,k,f,,,,,,,,
